years_experience,job_role,main_language,education,company_size,salary
8,모바일,C#,학사,중견기업 (300~1000명),6820
3,ML 엔지니어,C#,박사,스타트업 (~50명),6180
8,백엔드,Kotlin,학사,중소기업 (50~300명),6490
13,데이터 분석가,Go,석사,중견기업 (300~1000명),7250
7,QA,Python,학사,중소기업 (50~300명),6220
1,QA,Python,학사,중소기업 (50~300명),4810
13,프론트엔드,C/C++,학사,중견기업 (300~1000명),7450
1,모바일,기타,학사,스타트업 (~50명),4640
5,모바일,Python,학사,대기업 (1000명~),6980
0,데이터 엔지니어,Python,학사,스타트업 (~50명),4120
2,데이터 분석가,Kotlin,학사,스타트업 (~50명),4510
11,백엔드,C#,학사,스타트업 (~50명),6630
22,ML 엔지니어,JavaScript/TypeScript,학사,중소기업 (50~300명),8790
20,풀스택,Java,박사,대기업 (1000명~),10090
2,풀스택,Go,학사,대기업 (1000명~),6050
0,DevOps/인프라,C#,석사,대기업 (1000명~),5360
8,ML 엔지니어,Go,학사,중소기업 (50~300명),7490
16,모바일,JavaScript/TypeScript,고졸,중소기업 (50~300명),7270
19,QA,C#,학사,중소기업 (50~300명),8150
21,모바일,SQL,학사,스타트업 (~50명),8330
8,데이터 엔지니어,JavaScript/TypeScript,고졸,대기업 (1000명~),7950
4,풀스택,C/C++,석사,중소기업 (50~300명),6290
0,프론트엔드,Java,학사,중소기업 (50~300명),4960
3,데이터 분석가,Go,석사,중소기업 (50~300명),5580
1,데이터 엔지니어,Python,학사,중견기업 (300~1000명),6410
22,DevOps/인프라,JavaScript/TypeScript,학사,스타트업 (~50명),8450
6,모바일,Kotlin,학사,중견기업 (300~1000명),7170
21,QA,Python,박사,중견기업 (300~1000명),8730
14,데이터 엔지니어,기타,학사,대기업 (1000명~),8600
14,백엔드,C/C++,학사,스타트업 (~50명),7890
11,ML 엔지니어,C/C++,고졸,스타트업 (~50명),6630
21,데이터 엔지니어,C#,학사,중소기업 (50~300명),8160
1,모바일,Go,박사,대기업 (1000명~),5420
2,데이터 분석가,C#,석사,대기업 (1000명~),6100
11,풀스택,SQL,석사,중견기업 (300~1000명),7100
10,데이터 엔지니어,기타,박사,스타트업 (~50명),7200
14,데이터 엔지니어,Java,석사,스타트업 (~50명),8880
19,데이터 분석가,Kotlin,학사,중견기업 (300~1000명),9030
15,풀스택,JavaScript/TypeScript,학사,스타트업 (~50명),6570
6,모바일,기타,고졸,중견기업 (300~1000명),6480
8,데이터 분석가,JavaScript/TypeScript,학사,대기업 (1000명~),7590
19,데이터 분석가,JavaScript/TypeScript,학사,중소기업 (50~300명),7650
5,풀스택,Kotlin,학사,중소기업 (50~300명),6120
13,데이터 엔지니어,SQL,박사,스타트업 (~50명),7850
14,풀스택,Java,박사,중소기업 (50~300명),7310
19,데이터 분석가,Go,학사,중견기업 (300~1000명),7860
18,프론트엔드,C/C++,석사,중소기업 (50~300명),8130
12,데이터 분석가,Go,학사,스타트업 (~50명),7010
8,DevOps/인프라,Go,학사,스타트업 (~50명),6280
9,DevOps/인프라,기타,학사,스타트업 (~50명),6140
10,ML 엔지니어,기타,학사,중견기업 (300~1000명),7460
5,ML 엔지니어,Go,학사,중견기업 (300~1000명),7310
16,백엔드,Kotlin,학사,중소기업 (50~300명),7650
5,모바일,기타,학사,중소기업 (50~300명),6570
16,데이터 엔지니어,Java,학사,스타트업 (~50명),7240
19,DevOps/인프라,Kotlin,석사,중소기업 (50~300명),8440
25,데이터 엔지니어,Kotlin,학사,스타트업 (~50명),8370
3,DevOps/인프라,Java,학사,대기업 (1000명~),6720
19,풀스택,SQL,학사,스타트업 (~50명),7250
2,프론트엔드,Kotlin,학사,중소기업 (50~300명),6120
8,백엔드,C/C++,학사,스타트업 (~50명),5660
4,데이터 엔지니어,C#,고졸,중견기업 (300~1000명),6880
4,데이터 엔지니어,C#,학사,스타트업 (~50명),5750
4,풀스택,기타,학사,대기업 (1000명~),6700
1,DevOps/인프라,기타,학사,스타트업 (~50명),5300
21,ML 엔지니어,SQL,학사,대기업 (1000명~),9640
1,모바일,Go,학사,중견기업 (300~1000명),5000
10,풀스택,Python,학사,스타트업 (~50명),6920
18,ML 엔지니어,기타,학사,스타트업 (~50명),8760
25,ML 엔지니어,Java,학사,중소기업 (50~300명),8500
22,프론트엔드,Java,고졸,대기업 (1000명~),9720
3,풀스택,Python,학사,대기업 (1000명~),6530
25,데이터 분석가,기타,학사,스타트업 (~50명),7910
16,데이터 분석가,C#,학사,중소기업 (50~300명),7060
4,프론트엔드,JavaScript/TypeScript,고졸,스타트업 (~50명),5230
11,QA,Python,학사,스타트업 (~50명),5710
23,모바일,C/C++,학사,중견기업 (300~1000명),8490
10,모바일,Kotlin,석사,중소기업 (50~300명),6990
4,백엔드,기타,석사,스타트업 (~50명),5270
22,DevOps/인프라,C#,박사,대기업 (1000명~),10020
24,풀스택,Go,학사,중견기업 (300~1000명),8760
25,QA,SQL,학사,중견기업 (300~1000명),8240
24,데이터 분석가,기타,학사,스타트업 (~50명),7860
22,DevOps/인프라,JavaScript/TypeScript,학사,대기업 (1000명~),9260
11,프론트엔드,기타,학사,중견기업 (300~1000명),7170
4,프론트엔드,C#,학사,중소기업 (50~300명),5340
16,DevOps/인프라,기타,고졸,스타트업 (~50명),7310
5,DevOps/인프라,Java,학사,대기업 (1000명~),6890
12,데이터 분석가,Python,학사,중소기업 (50~300명),6550
17,백엔드,SQL,학사,대기업 (1000명~),8310
24,QA,Kotlin,석사,중견기업 (300~1000명),9100
7,모바일,Java,고졸,중견기업 (300~1000명),6770
6,QA,기타,학사,중견기업 (300~1000명),6100
19,DevOps/인프라,Python,석사,대기업 (1000명~),9430
0,DevOps/인프라,Kotlin,학사,스타트업 (~50명),3540
14,ML 엔지니어,Java,학사,스타트업 (~50명),7140
19,ML 엔지니어,Python,학사,중견기업 (300~1000명),8610
14,데이터 분석가,SQL,학사,중소기업 (50~300명),7870
9,백엔드,SQL,학사,중견기업 (300~1000명),7050
21,모바일,Python,석사,중견기업 (300~1000명),8580
9,ML 엔지니어,Python,석사,중소기업 (50~300명),8490
18,DevOps/인프라,Go,석사,중견기업 (300~1000명),8540
12,데이터 엔지니어,Python,박사,중소기업 (50~300명),8920
0,ML 엔지니어,Kotlin,학사,대기업 (1000명~),5050
13,백엔드,기타,석사,스타트업 (~50명),6740
1,데이터 분석가,Kotlin,학사,중견기업 (300~1000명),5160
24,데이터 분석가,JavaScript/TypeScript,학사,대기업 (1000명~),8980
15,QA,Java,석사,중소기업 (50~300명),7120
9,풀스택,Kotlin,석사,중소기업 (50~300명),8150
12,풀스택,Python,석사,중소기업 (50~300명),7510
16,모바일,C#,학사,중견기업 (300~1000명),8050
6,프론트엔드,C#,학사,중소기업 (50~300명),5860
7,데이터 엔지니어,Kotlin,학사,스타트업 (~50명),6150
10,데이터 엔지니어,Java,학사,대기업 (1000명~),8260
6,DevOps/인프라,Kotlin,석사,스타트업 (~50명),5680
19,QA,Kotlin,석사,중소기업 (50~300명),7490
2,백엔드,JavaScript/TypeScript,학사,중견기업 (300~1000명),5490
21,풀스택,C/C++,학사,스타트업 (~50명),8560
9,풀스택,Python,학사,스타트업 (~50명),6330
14,풀스택,C#,학사,대기업 (1000명~),8260
4,DevOps/인프라,JavaScript/TypeScript,학사,중견기업 (300~1000명),6240
10,프론트엔드,Java,석사,스타트업 (~50명),7380
19,백엔드,Go,학사,중견기업 (300~1000명),7710
7,DevOps/인프라,Go,박사,중소기업 (50~300명),7560
3,QA,Python,학사,스타트업 (~50명),5070
13,풀스택,Java,석사,중견기업 (300~1000명),8210
4,풀스택,Python,학사,중소기업 (50~300명),5430
8,데이터 분석가,Kotlin,학사,스타트업 (~50명),6340
11,데이터 분석가,C/C++,학사,대기업 (1000명~),7720
14,QA,Python,석사,중소기업 (50~300명),6970
16,모바일,Java,석사,중소기업 (50~300명),7200
17,백엔드,기타,학사,중소기업 (50~300명),7350
21,모바일,JavaScript/TypeScript,고졸,중견기업 (300~1000명),8290
1,데이터 엔지니어,Kotlin,학사,중견기업 (300~1000명),5140
9,데이터 분석가,C#,석사,대기업 (1000명~),7460
0,데이터 분석가,Java,학사,스타트업 (~50명),2850
0,QA,JavaScript/TypeScript,학사,중견기업 (300~1000명),3910
5,DevOps/인프라,Python,학사,중견기업 (300~1000명),6970
15,풀스택,Kotlin,학사,중소기업 (50~300명),7830
23,모바일,C/C++,석사,스타트업 (~50명),8340
20,ML 엔지니어,C#,석사,대기업 (1000명~),9940
16,모바일,Java,석사,스타트업 (~50명),7210
20,모바일,SQL,석사,중견기업 (300~1000명),9220
4,프론트엔드,Java,석사,중소기업 (50~300명),6880
21,풀스택,Go,학사,스타트업 (~50명),8100
23,ML 엔지니어,SQL,박사,대기업 (1000명~),11610
2,DevOps/인프라,Kotlin,학사,대기업 (1000명~),5950
12,DevOps/인프라,Go,학사,중소기업 (50~300명),6800
21,풀스택,SQL,석사,중견기업 (300~1000명),8280
12,프론트엔드,Java,학사,중소기업 (50~300명),6920
21,프론트엔드,기타,학사,중견기업 (300~1000명),9310
24,모바일,Go,학사,스타트업 (~50명),8160
12,데이터 분석가,C/C++,학사,중소기업 (50~300명),6710
1,QA,JavaScript/TypeScript,석사,중소기업 (50~300명),4480
8,QA,Kotlin,학사,중소기업 (50~300명),6890
5,백엔드,기타,학사,중소기업 (50~300명),6360
12,ML 엔지니어,Kotlin,학사,스타트업 (~50명),7180
15,풀스택,Python,학사,대기업 (1000명~),7440
12,프론트엔드,C#,학사,스타트업 (~50명),6270
5,데이터 분석가,Kotlin,학사,스타트업 (~50명),6570
7,백엔드,C/C++,학사,중소기업 (50~300명),6770
17,모바일,Kotlin,학사,중견기업 (300~1000명),8100
0,데이터 분석가,Kotlin,학사,스타트업 (~50명),4620
5,풀스택,Python,학사,중소기업 (50~300명),6890
23,데이터 엔지니어,Go,석사,중견기업 (300~1000명),9200
2,데이터 분석가,Java,학사,스타트업 (~50명),4960
10,DevOps/인프라,C#,학사,대기업 (1000명~),7440
5,프론트엔드,C/C++,박사,중소기업 (50~300명),6460
2,백엔드,SQL,학사,중견기업 (300~1000명),4880
10,데이터 분석가,SQL,고졸,스타트업 (~50명),5660
13,풀스택,C#,석사,중견기업 (300~1000명),6980
4,ML 엔지니어,C#,학사,대기업 (1000명~),7450
2,백엔드,Go,석사,스타트업 (~50명),4770
3,데이터 엔지니어,Go,석사,스타트업 (~50명),6790
16,QA,Go,박사,중소기업 (50~300명),7770
22,백엔드,SQL,박사,스타트업 (~50명),9330
4,풀스택,기타,학사,대기업 (1000명~),6290
8,DevOps/인프라,SQL,석사,중견기업 (300~1000명),6470
8,데이터 분석가,Java,학사,중견기업 (300~1000명),7370
9,프론트엔드,C#,학사,대기업 (1000명~),7990
6,프론트엔드,C#,학사,대기업 (1000명~),6460
1,ML 엔지니어,C#,고졸,대기업 (1000명~),5760
13,DevOps/인프라,C#,고졸,중소기업 (50~300명),6750
9,모바일,Kotlin,고졸,중소기업 (50~300명),6510
8,데이터 분석가,C/C++,학사,중소기업 (50~300명),6570
6,DevOps/인프라,JavaScript/TypeScript,학사,중소기업 (50~300명),6130
24,프론트엔드,C#,석사,중소기업 (50~300명),7700
15,프론트엔드,SQL,학사,스타트업 (~50명),6850
10,ML 엔지니어,JavaScript/TypeScript,석사,중소기업 (50~300명),8190
5,프론트엔드,Python,석사,중소기업 (50~300명),6120
20,ML 엔지니어,기타,석사,중소기업 (50~300명),8830
23,데이터 분석가,Java,학사,스타트업 (~50명),7600
0,QA,Go,석사,중소기업 (50~300명),3880
24,백엔드,SQL,석사,중소기업 (50~300명),9220
18,QA,JavaScript/TypeScript,석사,중견기업 (300~1000명),7640
2,풀스택,C/C++,석사,중견기업 (300~1000명),6230
19,백엔드,JavaScript/TypeScript,학사,스타트업 (~50명),7720
2,ML 엔지니어,Java,학사,스타트업 (~50명),5580
1,데이터 분석가,Java,석사,중소기업 (50~300명),4720
2,DevOps/인프라,Java,학사,스타트업 (~50명),5010
11,백엔드,C#,석사,중소기업 (50~300명),7190
16,백엔드,C#,고졸,대기업 (1000명~),7980
10,데이터 엔지니어,Python,고졸,스타트업 (~50명),6850
3,DevOps/인프라,SQL,학사,중소기업 (50~300명),5790
5,모바일,Kotlin,고졸,중견기업 (300~1000명),7200
22,DevOps/인프라,Python,박사,중소기업 (50~300명),9100
25,QA,SQL,고졸,스타트업 (~50명),6970
19,DevOps/인프라,Python,석사,스타트업 (~50명),8650
2,데이터 분석가,Go,학사,대기업 (1000명~),6030
21,ML 엔지니어,C#,박사,스타트업 (~50명),10190
17,데이터 분석가,C#,학사,중견기업 (300~1000명),8580
13,ML 엔지니어,기타,고졸,중견기업 (300~1000명),7520
3,데이터 엔지니어,기타,고졸,중소기업 (50~300명),5780
25,데이터 분석가,JavaScript/TypeScript,학사,중견기업 (300~1000명),8460
11,모바일,Go,박사,스타트업 (~50명),7470
1,데이터 엔지니어,기타,박사,중소기업 (50~300명),5850
5,ML 엔지니어,Kotlin,학사,중소기업 (50~300명),6990
10,QA,SQL,학사,대기업 (1000명~),7730
1,데이터 엔지니어,C/C++,학사,스타트업 (~50명),4960
8,백엔드,JavaScript/TypeScript,학사,스타트업 (~50명),7440
12,데이터 엔지니어,C#,학사,대기업 (1000명~),7860
24,풀스택,SQL,학사,스타트업 (~50명),7370
2,백엔드,기타,학사,대기업 (1000명~),5340
14,백엔드,Kotlin,석사,중견기업 (300~1000명),8710
23,데이터 엔지니어,Kotlin,고졸,중견기업 (300~1000명),8710
20,QA,C#,학사,중견기업 (300~1000명),8160
24,데이터 분석가,JavaScript/TypeScript,학사,중견기업 (300~1000명),8390
4,데이터 분석가,C/C++,학사,스타트업 (~50명),5380
20,백엔드,C#,학사,대기업 (1000명~),8430
25,ML 엔지니어,SQL,학사,대기업 (1000명~),9840
8,백엔드,C#,학사,대기업 (1000명~),7260
12,DevOps/인프라,SQL,석사,중견기업 (300~1000명),7940
13,DevOps/인프라,Python,석사,중소기업 (50~300명),7800
12,QA,Kotlin,석사,중소기업 (50~300명),7010
7,풀스택,C#,학사,스타트업 (~50명),5430
25,프론트엔드,기타,학사,중소기업 (50~300명),7600
24,풀스택,C#,학사,중견기업 (300~1000명),10030
9,DevOps/인프라,C#,학사,중견기업 (300~1000명),7780
20,프론트엔드,Java,박사,중소기업 (50~300명),9130
10,DevOps/인프라,SQL,박사,중소기업 (50~300명),7170
20,프론트엔드,Kotlin,학사,중견기업 (300~1000명),8360
15,백엔드,SQL,학사,중소기업 (50~300명),7050
12,프론트엔드,Python,학사,대기업 (1000명~),7280
3,ML 엔지니어,Java,학사,중견기업 (300~1000명),6040
17,데이터 엔지니어,SQL,박사,스타트업 (~50명),8790
8,모바일,Python,학사,스타트업 (~50명),6700
5,데이터 엔지니어,C#,학사,중견기업 (300~1000명),6040
5,데이터 엔지니어,C/C++,학사,중소기업 (50~300명),6100
25,데이터 분석가,기타,학사,대기업 (1000명~),9440
2,데이터 분석가,SQL,학사,스타트업 (~50명),4650
20,백엔드,기타,석사,스타트업 (~50명),8010
22,풀스택,JavaScript/TypeScript,학사,중소기업 (50~300명),8330
0,데이터 분석가,Go,학사,중견기업 (300~1000명),4580
15,프론트엔드,Kotlin,학사,대기업 (1000명~),8380
15,데이터 분석가,기타,학사,대기업 (1000명~),7790
9,프론트엔드,Python,고졸,중소기업 (50~300명),6250
17,DevOps/인프라,기타,학사,대기업 (1000명~),8000
10,백엔드,C/C++,고졸,스타트업 (~50명),5870
11,백엔드,Java,학사,중견기업 (300~1000명),7280
11,데이터 엔지니어,Go,석사,대기업 (1000명~),8700
20,프론트엔드,SQL,석사,중소기업 (50~300명),7480
16,모바일,Java,석사,대기업 (1000명~),8700
9,풀스택,Python,학사,스타트업 (~50명),6850
24,프론트엔드,기타,석사,스타트업 (~50명),7430
20,ML 엔지니어,기타,학사,중소기업 (50~300명),8200
24,ML 엔지니어,Java,학사,대기업 (1000명~),10350
18,풀스택,기타,학사,중소기업 (50~300명),7920
10,ML 엔지니어,기타,학사,대기업 (1000명~),7100
20,ML 엔지니어,기타,석사,스타트업 (~50명),9070
8,데이터 분석가,Java,학사,중견기업 (300~1000명),6460
7,데이터 엔지니어,Go,학사,중견기업 (300~1000명),7340
11,QA,기타,박사,스타트업 (~50명),6720
25,데이터 분석가,기타,학사,중견기업 (300~1000명),8630
14,모바일,Go,박사,중견기업 (300~1000명),8160
9,데이터 분석가,Java,석사,중소기업 (50~300명),6850
12,DevOps/인프라,Python,석사,스타트업 (~50명),7060
7,ML 엔지니어,JavaScript/TypeScript,석사,스타트업 (~50명),7110
17,백엔드,Python,학사,대기업 (1000명~),8030
9,데이터 분석가,Java,학사,중견기업 (300~1000명),7170
14,ML 엔지니어,Python,석사,대기업 (1000명~),9350
9,풀스택,Kotlin,석사,중견기업 (300~1000명),6600
8,QA,Go,학사,대기업 (1000명~),7690
25,DevOps/인프라,C#,학사,스타트업 (~50명),8280
8,DevOps/인프라,SQL,학사,중소기업 (50~300명),6650
1,백엔드,C/C++,학사,중견기업 (300~1000명),5670
9,데이터 엔지니어,C/C++,학사,스타트업 (~50명),6880
13,데이터 분석가,Java,석사,스타트업 (~50명),7720
2,데이터 엔지니어,C#,석사,중견기업 (300~1000명),5850
7,DevOps/인프라,Java,학사,대기업 (1000명~),7750
4,모바일,Go,학사,중견기업 (300~1000명),6290
13,데이터 분석가,기타,학사,스타트업 (~50명),7070
18,ML 엔지니어,C#,학사,대기업 (1000명~),9160
25,ML 엔지니어,JavaScript/TypeScript,학사,스타트업 (~50명),9240
10,ML 엔지니어,Kotlin,고졸,스타트업 (~50명),7300
22,모바일,SQL,학사,대기업 (1000명~),8680
5,QA,C#,학사,중견기업 (300~1000명),5780
20,백엔드,JavaScript/TypeScript,학사,대기업 (1000명~),8780
14,데이터 분석가,Kotlin,고졸,대기업 (1000명~),7660
19,데이터 엔지니어,Java,학사,중견기업 (300~1000명),7950
19,백엔드,기타,고졸,중소기업 (50~300명),6720
13,데이터 분석가,JavaScript/TypeScript,학사,중소기업 (50~300명),6430
6,데이터 엔지니어,C/C++,학사,대기업 (1000명~),8130
13,데이터 엔지니어,Kotlin,학사,대기업 (1000명~),7980
21,프론트엔드,Python,학사,중소기업 (50~300명),8930
25,풀스택,Java,박사,중소기업 (50~300명),9230
24,풀스택,Java,학사,중소기업 (50~300명),8340
4,데이터 엔지니어,C/C++,학사,중소기업 (50~300명),5350
15,풀스택,C#,학사,대기업 (1000명~),8200
2,데이터 엔지니어,Java,석사,스타트업 (~50명),6320
17,ML 엔지니어,C/C++,석사,중소기업 (50~300명),9540
25,DevOps/인프라,Kotlin,학사,대기업 (1000명~),9600
1,프론트엔드,기타,학사,중소기업 (50~300명),4180
17,QA,Python,학사,중소기업 (50~300명),7080
24,프론트엔드,Go,학사,중소기업 (50~300명),8080
22,백엔드,Python,학사,스타트업 (~50명),8650
10,백엔드,C#,고졸,스타트업 (~50명),7190
2,프론트엔드,SQL,박사,스타트업 (~50명),5590
24,DevOps/인프라,SQL,석사,스타트업 (~50명),8350
23,프론트엔드,JavaScript/TypeScript,학사,스타트업 (~50명),8690
15,ML 엔지니어,JavaScript/TypeScript,박사,중소기업 (50~300명),8430
25,모바일,SQL,학사,스타트업 (~50명),8180
0,백엔드,SQL,학사,대기업 (1000명~),4940
16,모바일,JavaScript/TypeScript,석사,스타트업 (~50명),7170
1,백엔드,Python,학사,중소기업 (50~300명),4660
24,데이터 분석가,C#,학사,대기업 (1000명~),8750
17,데이터 엔지니어,Go,학사,스타트업 (~50명),8450
23,데이터 분석가,C/C++,학사,중소기업 (50~300명),9160
14,풀스택,기타,학사,대기업 (1000명~),8070
2,ML 엔지니어,SQL,학사,중견기업 (300~1000명),5830
0,데이터 엔지니어,SQL,학사,스타트업 (~50명),3610
8,풀스택,Python,학사,중견기업 (300~1000명),6900
19,모바일,SQL,학사,중견기업 (300~1000명),7890
3,백엔드,Kotlin,석사,중소기업 (50~300명),5850
22,QA,C/C++,학사,스타트업 (~50명),8040
6,ML 엔지니어,Go,학사,스타트업 (~50명),6370
12,풀스택,SQL,석사,대기업 (1000명~),7960
5,ML 엔지니어,기타,석사,중소기업 (50~300명),6880
12,ML 엔지니어,C#,학사,스타트업 (~50명),7130
11,데이터 엔지니어,Python,석사,중소기업 (50~300명),7240
0,백엔드,Go,석사,대기업 (1000명~),5540
14,DevOps/인프라,Kotlin,학사,스타트업 (~50명),6550
20,QA,Python,석사,스타트업 (~50명),8580
24,QA,SQL,석사,중소기업 (50~300명),8400
8,QA,Java,학사,중견기업 (300~1000명),6920
22,QA,기타,학사,중소기업 (50~300명),8200
22,ML 엔지니어,C#,석사,대기업 (1000명~),9710
25,백엔드,JavaScript/TypeScript,박사,스타트업 (~50명),8470
9,데이터 분석가,Python,학사,중소기업 (50~300명),6190
22,풀스택,Python,석사,중소기업 (50~300명),8360
14,프론트엔드,Kotlin,석사,중소기업 (50~300명),7910
1,DevOps/인프라,C/C++,석사,중소기업 (50~300명),5070
7,DevOps/인프라,SQL,박사,중견기업 (300~1000명),7630
17,데이터 분석가,JavaScript/TypeScript,학사,중소기업 (50~300명),6530
4,ML 엔지니어,기타,학사,중견기업 (300~1000명),6280
11,프론트엔드,기타,학사,스타트업 (~50명),7110
20,프론트엔드,Python,학사,중견기업 (300~1000명),8250
3,DevOps/인프라,Go,학사,중소기업 (50~300명),5440
12,데이터 분석가,기타,석사,중소기업 (50~300명),6870
5,데이터 분석가,JavaScript/TypeScript,석사,스타트업 (~50명),4580
13,데이터 분석가,Python,학사,대기업 (1000명~),7540
6,프론트엔드,SQL,석사,대기업 (1000명~),7560
25,DevOps/인프라,C#,학사,대기업 (1000명~),9100
1,ML 엔지니어,Python,학사,대기업 (1000명~),5940
25,ML 엔지니어,SQL,고졸,스타트업 (~50명),7430
20,모바일,Kotlin,학사,중소기업 (50~300명),7300
22,데이터 엔지니어,Python,학사,중소기업 (50~300명),8960
22,QA,JavaScript/TypeScript,석사,대기업 (1000명~),9280
4,데이터 엔지니어,Python,학사,스타트업 (~50명),5220
24,데이터 분석가,기타,학사,스타트업 (~50명),7730
15,풀스택,Python,고졸,중견기업 (300~1000명),7670
25,데이터 분석가,SQL,학사,스타트업 (~50명),7590
22,모바일,C#,박사,중견기업 (300~1000명),8160
15,데이터 엔지니어,Go,석사,중소기업 (50~300명),7960
9,백엔드,SQL,학사,중견기업 (300~1000명),7240
3,프론트엔드,기타,학사,대기업 (1000명~),6430
2,DevOps/인프라,Java,학사,중견기업 (300~1000명),6120
10,모바일,Python,학사,스타트업 (~50명),5930
21,모바일,Java,학사,스타트업 (~50명),7880
13,데이터 분석가,Kotlin,고졸,스타트업 (~50명),6750
12,모바일,Go,학사,스타트업 (~50명),6960
6,ML 엔지니어,Python,학사,중견기업 (300~1000명),6910
14,풀스택,JavaScript/TypeScript,학사,중소기업 (50~300명),7000
16,ML 엔지니어,C#,학사,스타트업 (~50명),6400
25,프론트엔드,Kotlin,학사,스타트업 (~50명),8800
18,모바일,C/C++,학사,대기업 (1000명~),8780
15,데이터 엔지니어,기타,학사,스타트업 (~50명),6670
23,DevOps/인프라,기타,학사,중소기업 (50~300명),8530
11,풀스택,Kotlin,학사,중소기업 (50~300명),6810
24,데이터 엔지니어,C#,석사,스타트업 (~50명),8380
9,백엔드,SQL,박사,대기업 (1000명~),7680
3,백엔드,Kotlin,학사,스타트업 (~50명),5680
10,ML 엔지니어,C#,석사,중견기업 (300~1000명),7850
3,ML 엔지니어,C/C++,석사,중견기업 (300~1000명),6550
3,모바일,SQL,학사,대기업 (1000명~),6730
22,데이터 엔지니어,Go,학사,중견기업 (300~1000명),8790
20,모바일,Java,학사,중견기업 (300~1000명),8240
5,풀스택,기타,고졸,중소기업 (50~300명),6020
21,모바일,Python,박사,중소기업 (50~300명),8400
1,풀스택,Kotlin,학사,중견기업 (300~1000명),5070
7,DevOps/인프라,Go,학사,중견기업 (300~1000명),7120
18,모바일,Go,학사,중소기업 (50~300명),7200
7,풀스택,Python,고졸,스타트업 (~50명),6130
18,데이터 분석가,C#,학사,중소기업 (50~300명),7340
22,ML 엔지니어,기타,학사,중소기업 (50~300명),8910
1,풀스택,JavaScript/TypeScript,학사,스타트업 (~50명),4880
0,QA,Kotlin,석사,중소기업 (50~300명),4270
24,데이터 분석가,SQL,학사,스타트업 (~50명),7320
13,데이터 엔지니어,기타,학사,중견기업 (300~1000명),7600
13,QA,C#,석사,중견기업 (300~1000명),7030
12,모바일,JavaScript/TypeScript,고졸,중견기업 (300~1000명),7210
11,프론트엔드,Kotlin,학사,중견기업 (300~1000명),6270
17,ML 엔지니어,C#,석사,스타트업 (~50명),7830
15,백엔드,Go,학사,스타트업 (~50명),7970
4,데이터 분석가,Kotlin,학사,중견기업 (300~1000명),6300
16,QA,Kotlin,학사,대기업 (1000명~),8070
17,모바일,JavaScript/TypeScript,학사,중견기업 (300~1000명),7560
2,ML 엔지니어,Kotlin,학사,중견기업 (300~1000명),5610
9,데이터 분석가,C#,학사,중견기업 (300~1000명),7000
20,프론트엔드,기타,학사,중견기업 (300~1000명),8020
16,풀스택,Go,학사,중견기업 (300~1000명),8750
3,데이터 분석가,기타,고졸,중견기업 (300~1000명),5480
1,백엔드,기타,학사,스타트업 (~50명),4630
15,모바일,기타,학사,스타트업 (~50명),6490
12,모바일,Kotlin,박사,중소기업 (50~300명),7570
24,DevOps/인프라,Go,학사,중소기업 (50~300명),8740
13,프론트엔드,Java,학사,중견기업 (300~1000명),7330
24,DevOps/인프라,C/C++,학사,중소기업 (50~300명),8370
5,모바일,C#,학사,중소기업 (50~300명),6050
11,데이터 엔지니어,SQL,학사,중견기업 (300~1000명),8100
3,데이터 엔지니어,Go,석사,스타트업 (~50명),5970
14,풀스택,C/C++,학사,대기업 (1000명~),8710
4,QA,Java,학사,스타트업 (~50명),5630
12,풀스택,Kotlin,학사,중소기업 (50~300명),7640
8,백엔드,C/C++,석사,중소기업 (50~300명),6600
4,ML 엔지니어,Python,학사,중소기업 (50~300명),6160
2,데이터 엔지니어,JavaScript/TypeScript,학사,스타트업 (~50명),5110
13,QA,SQL,석사,스타트업 (~50명),7220
24,데이터 분석가,Java,석사,중소기업 (50~300명),8920
5,백엔드,C/C++,학사,중소기업 (50~300명),6150
10,백엔드,C#,박사,중견기업 (300~1000명),8150
5,모바일,Python,석사,스타트업 (~50명),5790
21,풀스택,Java,학사,중소기업 (50~300명),8470
10,QA,기타,석사,스타트업 (~50명),7000
25,프론트엔드,Go,학사,대기업 (1000명~),9650
6,DevOps/인프라,Java,학사,중견기업 (300~1000명),6710
2,프론트엔드,Java,학사,대기업 (1000명~),6290
15,프론트엔드,C/C++,석사,대기업 (1000명~),8110
16,풀스택,Kotlin,학사,중소기업 (50~300명),7720
25,프론트엔드,Kotlin,학사,중견기업 (300~1000명),8970
22,모바일,Java,고졸,중소기업 (50~300명),7400
22,풀스택,Kotlin,학사,대기업 (1000명~),9260
16,데이터 분석가,기타,석사,중소기업 (50~300명),7090
9,데이터 분석가,JavaScript/TypeScript,석사,중소기업 (50~300명),6640
11,백엔드,Python,고졸,대기업 (1000명~),7700
3,프론트엔드,기타,석사,대기업 (1000명~),6080
11,프론트엔드,C#,석사,대기업 (1000명~),7930
9,프론트엔드,Kotlin,학사,스타트업 (~50명),6510
0,백엔드,JavaScript/TypeScript,고졸,스타트업 (~50명),3260
5,풀스택,JavaScript/TypeScript,학사,중소기업 (50~300명),6200
13,데이터 분석가,JavaScript/TypeScript,고졸,중소기업 (50~300명),6630
9,풀스택,Java,학사,중소기업 (50~300명),7680
25,풀스택,C#,학사,중소기업 (50~300명),8360
12,데이터 분석가,Python,석사,중견기업 (300~1000명),7140
24,데이터 분석가,SQL,학사,스타트업 (~50명),7600
